title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Over G Fighters    ,X360,Ubisoft  ,Taito Corporation  ,0.22m,0.19m,0.01m,N/A,0.02m,27th Jun 06  
Football Manager 2018    ,PC,Sega  ,Sports Interactive  ,0.21m,N/A,0.20m,N/A,0.01m,10th Nov 17  
Petz Rescue: Wildlife Vet    ,Wii,Ubisoft  ,Virtual Toys / Lexis Numerique  ,0.21m,0.20m,0.00m,N/A,0.02m,21st Oct 08  
Imagine: Boutique Owner    ,DS,Ubisoft  ,Creative Patterns  ,0.21m,0.20m,0.00m,N/A,0.01m,02nd Jun 09  
The Sims 4: Cats & Dogs    ,PC,Electronic Arts  ,Maxis  ,0.21m,N/A,0.20m,N/A,0.01m,10th Nov 17  
Discovery Kids: Pony Paradise    ,DS,505 Games  ,505 Games  ,0.21m,0.19m,N/A,N/A,0.01m,26th Mar 09  
Wedding Dash    ,DS,Zoo Games  ,PlayFirst  ,0.21m,0.19m,N/A,N/A,0.01m,09th Nov 09  
Mobile Suit Gundam: Crossfire    ,PS3,Namco Bandai  ,Namco Bandai Games America  ,0.20m,0.06m,0.00m,0.14m,0.01m,13th Nov 06  
Harvest Moon: More Friends of Mineral Town    ,GBA,Natsume  ,TOSE Software  ,0.20m,0.14m,0.05m,N/A,0.00m,26th Jul 05  
DarkStar One: Broken Alliance    ,X360,Kalypso  ,Gaming Minds Studios  ,0.20m,0.11m,0.07m,N/A,0.02m,20th Jul 10  
Apache: Air Assault    ,PS3,Activision  ,Gaijin Entertainment  ,0.20m,0.11m,0.06m,N/A,0.02m,16th Nov 10  
Treasure World    ,DS,Aspyr  ,Aspyr  ,0.20m,0.18m,N/A,N/A,0.02m,30th Jun 09  
Playboy: The Mansion    ,PS2,ARUSH Entertainment  ,Cyberlore Studios  ,0.20m,0.10m,0.08m,N/A,0.03m,25th Jan 05  
Armored Core 4    ,PS3,Sega  ,From Software  ,0.20m,0.09m,0.00m,0.09m,0.01m,20th Mar 07  
Aikatsu! Cinderella Lesson    ,3DS,Namco Bandai Games  ,Sunrise Games Ltd.  ,0.20m,N/A,N/A,0.20m,N/A,15th Nov 12  
Iron Chef America: Supreme Cuisine    ,DS,Destineer  ,Black Lantern Studios  ,0.19m,0.18m,N/A,N/A,0.01m,18th Nov 08  
Petz Pony: Beauty Pageant    ,DS,Ubisoft  ,HotGen Studios  ,0.19m,0.18m,N/A,N/A,0.01m,13th Oct 09  
New Love Plus    ,3DS,Konami  ,Konami  ,0.19m,N/A,N/A,0.19m,N/A,24th Feb 12  
Pet Zombies    ,3DS,Majesco  ,1st Playable Productions  ,0.19m,0.18m,N/A,N/A,0.02m,18th Oct 11  
Dream Salon    ,DS,Zoo Digital Publishing  ,Zoo Games  ,0.19m,0.18m,N/A,N/A,0.01m,03rd Nov 09  
Spore Hero Arena    ,DS,Electronic Arts  ,Maxis  ,0.19m,0.18m,0.00m,N/A,0.01m,06th Oct 09  
Dawn of Discovery    ,Wii,Ubisoft  ,Sunflowers Interactive  ,0.19m,0.12m,0.06m,N/A,0.01m,23rd Jun 09  
Elite: Dangerous    ,PS4,Frontier Developments  ,Frontier Developments  ,0.19m,0.06m,0.10m,N/A,0.03m,27th Jun 17  
GunGriffon    ,SAT,Sega  ,Game Arts  ,0.19m,N/A,N/A,0.19m,0.00m,01st Jan 96  
Kuma-Tomo    ,3DS,Namco Bandai Games  ,Namco Bandai Games  ,0.19m,N/A,N/A,0.19m,N/A,20th Jun 13  
IL-2 Sturmovik: Birds of Prey    ,PSP,505 Games  ,SME Dynamic Systems Limited  ,0.19m,0.08m,0.07m,N/A,0.04m,08th Sep 09  
Air Conflicts: Secret Wars    ,PS3,Kalypso  ,Games Farm  ,0.19m,0.10m,0.06m,N/A,0.03m,01st Nov 11  
DanceDanceRevolution    ,PS3,Konami  ,Konami  ,0.19m,0.12m,0.05m,N/A,0.02m,16th Nov 10  
Magical ZhuZhu Princess: Carriages & Castles    ,DS,Activision  ,Black Lantern Studios  ,0.19m,0.13m,0.04m,N/A,0.02m,08th Feb 11  
Armored Core: For Answer    ,PS3,Ubisoft  ,From Software  ,0.19m,0.06m,0.02m,0.10m,0.01m,16th Sep 08  
Farmtopia    ,DS,505 Games  ,505 Games  ,0.19m,0.18m,N/A,N/A,0.01m,31st Aug 10  
Thoroughbred Breeder    ,SNES,Hect  ,Hector  ,0.19m,N/A,N/A,0.19m,N/A,27th Aug 93  
ThunderStrike 2    ,PS,Core Design Ltd.  ,Core Design Ltd.  ,0.19m,0.10m,0.07m,N/A,0.01m,01st Jan 95  
Camping Mama: Outdoor Adventures    ,DS,Majesco  ,Office Create  ,0.19m,0.12m,0.05m,N/A,0.02m,13th Sep 11  
Happy Cooking    ,DS,Ubisoft  ,MTO  ,0.19m,0.17m,0.00m,N/A,0.01m,02nd Dec 08  
Imagine: Babyz Fashion    ,DS,Ubisoft  ,Visual Impact  ,0.19m,0.17m,N/A,N/A,0.01m,03rd Nov 09  
Go Play: Lumberjacks    ,Wii,Majesco  ,Panic Button  ,0.19m,0.17m,N/A,N/A,0.01m,09th Jun 09  
Dance Dance Revolution: Disney Grooves    ,Wii,Konami  ,Bemani  ,0.18m,0.17m,N/A,N/A,0.01m,02nd Apr 09  
Harvest Moon: A Wonderful Life Special Edition    ,PS2,Natsume  ,Marvelous Interactive  ,0.18m,0.09m,0.07m,N/A,0.02m,28th Oct 05  
Star Trek: Legacy    ,X360,Bethesda Softworks  ,Mad Doc Software  ,0.18m,0.14m,0.02m,N/A,0.01m,14th Dec 06  
AirForce Delta Storm    ,XB,Konami  ,KCE Studios  ,0.18m,0.14m,0.04m,N/A,0.01m,14th Nov 01  
A.C.E.: Another Century's Episode 2    ,PS2,Banpresto  ,From Software  ,0.18m,N/A,N/A,0.18m,N/A,30th Mar 06  
Fireblade    ,PS2,Midway Games  ,Kuju Entertainment  ,0.18m,0.09m,0.07m,N/A,0.02m,16th Jun 02  
Cities: Skylines    ,XOne,Koch Media  ,Colossal Order  ,0.18m,0.13m,0.03m,N/A,0.02m,21st Apr 17  
Armored Core: Last Raven    ,PS2,Agetec  ,From Software  ,0.18m,0.05m,0.04m,0.08m,0.01m,13th Jun 06  
SimCity Creator (JP sales)    ,DS,Electronic Arts  ,The Sims Studio  ,0.18m,N/A,N/A,0.18m,N/A,19th Mar 08  
EyePet & Friends    ,PS3,Sony Computer Entertainment  ,SCEE London Studio  ,0.18m,0.06m,0.09m,N/A,0.03m,15th Nov 11  
Trauma Team    ,Wii,Atlus  ,Atlus Co.  ,0.17m,0.14m,N/A,0.02m,0.01m,18th May 10  
Iron Chef America: Supreme Cuisine    ,Wii,Destineer  ,Black Lantern Studios  ,0.17m,0.16m,N/A,N/A,0.01m,25th Nov 08  
Gundam Assault Survive    ,PSP,Namco Bandai  ,Bandai Namco Games  ,0.17m,N/A,N/A,0.17m,N/A,18th Mar 10  
Harvest Moon: The Lost Valley    ,3DS,Natsume  ,Natsume  ,0.17m,0.13m,0.02m,N/A,0.02m,04th Nov 14  
ZhuZhu Puppies    ,DS,Activision  ,Black Lantern Studios  ,0.17m,0.12m,0.03m,N/A,0.01m,29th Mar 11  
Naval Assault: The Killing Tide      ,X360,505 Games  ,Artech Studios  ,0.17m,0.08m,0.07m,N/A,0.02m,15th Jun 10  
Disney Friends     ,DS,Disney Interactive Studios  ,Amaze Entertainment  ,0.17m,0.12m,0.03m,N/A,0.01m,26th Feb 08  
Farming Simulator 2011    ,PC,Unknown  ,Giants Software  ,0.17m,N/A,0.17m,N/A,N/A,29th Oct 10  
Harvest Moon: Light of Hope    ,NS,Natsume  ,Natsume  ,0.17m,0.12m,0.03m,N/A,0.02m,29th May 18  
Cities: Skylines    ,PC,Paradox Interactive   ,Colossal Order  ,0.17m,N/A,0.16m,N/A,0.01m,10th Mar 15  
Paws & Claws: Pet Resort    ,GBA,THQ  ,ValuSoft  ,0.16m,0.12m,0.04m,N/A,0.00m,13th Feb 06  
Lethal Skies II    ,PS2,Sammy Corporation  ,"Asmik Ace Entertainment, Inc.  ",0.16m,0.08m,0.06m,N/A,0.02m,09th Sep 03  
Apache: Air Assault    ,X360,Activision  ,Gaijin Entertainment  ,0.16m,0.12m,0.03m,N/A,0.01m,16th Nov 10  
Zoo Hospital    ,Wii,Majesco  ,Torus Games  ,0.16m,0.14m,0.01m,N/A,0.01m,22nd Sep 08  
Heroes Over Europe    ,PS3,Ubisoft  ,Transmission Games  ,0.16m,0.12m,0.02m,N/A,0.02m,15th Sep 09  
SimEarth: The Living Planet    ,SNES,FCI  ,Tomcat System  ,0.16m,N/A,N/A,0.16m,0.00m,01st Feb 93  
Innocent Life: A Futuristic Harvest Moon    ,PSP,Natsume  ,ArtePiazza  ,0.16m,0.08m,0.03m,0.03m,0.02m,15th May 07  
Wonder Project J2: Koruro no Mori no Josette    ,N64,Enix  ,Givro Corporation  ,0.16m,N/A,N/A,0.12m,0.04m,22nd Nov 96  
Macross Ace Frontier    ,PSP,Namco Bandai  ,ArtDink  ,0.16m,N/A,N/A,0.16m,N/A,09th Oct 08  
Burger Island    ,DS,Destineer  ,TechFront  ,0.16m,0.15m,N/A,N/A,0.01m,17th Dec 08  
Overcooked! 2    ,PS4,Sold Out  ,Ghost Town Games  ,0.16m,0.07m,0.06m,N/A,0.03m,07th Aug 18  
My Baby 3 & Friends    ,DS,Majesco  ,Nobilis  ,0.16m,0.12m,0.02m,N/A,0.01m,12th Oct 10  
Battlestar Galactica    ,PS2,VU Games  ,Warthog  ,0.16m,0.08m,0.06m,N/A,0.02m,19th Nov 03  
Imagine: Music Fest    ,DS,Ubisoft  ,Handheld Games  ,0.16m,0.14m,N/A,N/A,0.01m,12th May 09  
Birds of Steel    ,X360,Konami Digital Entertainment  ,Gaijin Games  ,0.15m,0.11m,0.03m,N/A,0.01m,13th Mar 12  
Scripps Spelling Bee    ,DS,THQ  ,"Webfoot Technologies, Inc.  ",0.15m,0.14m,N/A,N/A,0.01m,28th Sep 10  
Farm Frenzy: Animal Country    ,DS,City Interactive  ,City Interactive  ,0.15m,0.13m,0.01m,N/A,0.01m,28th Sep 10  
Top Gun: Combat Zones    ,GC,Titus  ,Digital Integration  ,0.15m,0.12m,0.03m,N/A,0.00m,24th Oct 02  
Burger Island    ,Wii,Destineer  ,TechFront  ,0.15m,0.14m,N/A,N/A,0.01m,01st May 09  
Farming Simulator 2013    ,PS3,Focus Home Interactive  ,Giants Software  ,0.15m,0.00m,0.10m,0.02m,0.02m,19th Nov 13  
Petz: Dogz Talent Show    ,DS,Ubisoft  ,Ubisoft  ,0.15m,0.14m,N/A,N/A,0.01m,17th Nov 09  
The Sims Medieval: Pirates and Nobles    ,PC,Electronic Arts  ,The Sims Studio  ,0.15m,0.05m,0.08m,N/A,0.01m,30th Aug 11  
The Sims 3: Seasons    ,PC,Electronic Arts  ,Maxis  ,0.15m,N/A,0.14m,N/A,0.01m,13th Nov 12  
Hoppechan: Tsukutte! Asonde! Punipuni Town!!    ,3DS,Nippon Columbia  ,Nippon Columbia  ,0.15m,N/A,N/A,0.15m,N/A,25th Jul 13  
Blazing Angels 2: Secret Missions of WWII    ,PS3,Ubisoft  ,Ubisoft Romania  ,0.15m,0.10m,0.03m,N/A,0.02m,06th Nov 07  
Spintires: MudRunner    ,XOne,Focus Home Interactive  ,Saber Interactive  ,0.15m,0.11m,0.02m,N/A,0.01m,31st Oct 17  
Harvest Moon: Hero of Leaf Valley    ,PSP,Natsume  ,Marvelous Interactive  ,0.15m,0.07m,0.02m,0.05m,0.02m,20th Apr 10  
Armored Core: For Answer    ,X360,Ubisoft  ,From Software  ,0.15m,0.06m,0.01m,0.07m,0.01m,16th Sep 08  
DrumMania    ,PS2,Konami  ,Konami  ,0.15m,N/A,N/A,0.15m,N/A,04th Mar 00  
Imagine: Fashion Designer    ,3DS,Ubisoft  ,Ubisoft Sofia  ,0.15m,0.11m,0.02m,N/A,0.01m,11th Oct 11  
Dance Dance Revolution (North America)    ,PS,Konami  ,Konami  ,0.15m,0.08m,0.06m,N/A,0.01m,09th May 01  
Farming Simulator 2012    ,3DS,Excalibur Publishing Limited  ,Astragon  ,0.14m,N/A,0.13m,N/A,0.01m,30th Mar 12  
Doshin the Giant    ,GC,Nintendo  ,Param  ,0.14m,N/A,N/A,0.14m,0.00m,20th Sep 02  
Cake Mania 3    ,DS,Majesco  ,Sandlot Games / Digital Embryo  ,0.14m,0.13m,N/A,N/A,0.01m,13th Oct 09  
Fast Food Panic    ,DS,SouthPeak Interactive  ,Dorasu  ,0.14m,0.13m,0.00m,N/A,0.01m,05th Jan 10  
Our House Party!    ,Wii,Majesco  ,BudCat Creations  ,0.14m,0.13m,N/A,N/A,0.01m,22nd Sep 09  
Euro Truck Simulator 2    ,PC,SCS Software  ,SCS Software  ,0.14m,N/A,0.13m,N/A,0.01m,16th Jan 13  
Horse Life Adventures    ,Wii,Valcon Games  ,NEKO Entertainment Yullaby  ,0.14m,0.12m,0.01m,N/A,0.01m,27th Oct 09  
Agile Warrior F-111X    ,PS,Virgin Interactive  ,Black Ops Entertainment  ,0.14m,0.08m,0.05m,N/A,0.01m,21st Nov 95  
Blazing Angels 2: Secret Missions of WWII    ,X360,Ubisoft  ,Ubisoft Romania  ,0.14m,0.11m,0.02m,N/A,0.01m,18th Sep 07  
Paws & Claws: Pet Vet 2    ,DS,THQ  ,ValuSoft  ,0.14m,0.13m,N/A,N/A,0.01m,07th Aug 07  
Imagine: Fashion Stylist    ,DS,Ubisoft  ,Magic Pockets  ,0.14m,0.13m,N/A,N/A,0.01m,02nd Nov 10  
Heroes over Europe    ,X360,Ubisoft  ,Transmission Games  ,0.14m,0.10m,0.02m,N/A,0.01m,15th Sep 09  
Pet Pals: Animal Doctor    ,Wii,Legacy Interactive  ,Legacy Interactive  ,0.14m,0.13m,N/A,N/A,0.01m,11th Nov 08  
Tropico 5    ,PC,Kalypso Media  ,Haemimont Games  ,0.14m,0.04m,0.09m,N/A,0.01m,01st Jan 15  
Anno 1701: Dawn of Discovery    ,DS,Ubisoft  ,Sunflower Studios  ,0.13m,0.07m,0.05m,N/A,0.01m,04th Mar 08  
The IdolM@ster: One for All    ,PS3,Namco Bandai Games  ,Bandai Namco Games  ,0.13m,N/A,N/A,0.13m,N/A,15th May 14  
Wild Earth: African Safari    ,Wii,Majesco  ,Super X Studios  ,0.13m,0.10m,0.02m,N/A,0.01m,22nd Apr 08  
Littlest Pet Shop: Spring    ,DS,Electronic Arts  ,EA Salt Lake  ,0.13m,0.12m,0.00m,N/A,0.01m,03rd Mar 09  
Sally's Salon    ,DS,Capcom  ,Capcom  ,0.13m,0.12m,N/A,N/A,0.01m,11th Nov 08  
Harvest Moon DS (jp sales)    ,DS,Natsume  ,TOSE  ,0.13m,N/A,N/A,0.13m,N/A,12th Sep 06  
Lovely Lisa and Friends    ,DS,Tomy Corporation  ,Tomy  ,0.13m,0.12m,N/A,N/A,0.01m,23rd Feb 10  
Heroes of the Pacific    ,XB,Ubisoft  ,IR Gurus Interactive  ,0.13m,0.10m,0.03m,N/A,0.00m,28th Sep 05  
My Baby: First Steps    ,Wii,SouthPeak Interactive  ,Nobilis  ,0.13m,0.12m,0.00m,N/A,0.01m,03rd Nov 09  
Steel Battalion: Heavy Armor    ,X360,Capcom  ,From Software  ,0.13m,0.08m,0.02m,0.02m,0.01m,19th Jun 12  
City Crisis    ,PS2,Take-Two Interactive  ,Syscom Entertainment  ,0.13m,0.06m,0.05m,N/A,0.02m,17th Jul 01  
Black Dawn    ,PS,Virgin Interactive  ,Black Ops Entertainment  ,0.13m,0.07m,0.05m,N/A,0.01m,30th Sep 96  
Little Dragons Café    ,NS,Aksys Games  ,Aksys Games  ,0.13m,0.09m,N/A,0.02m,0.01m,24th Aug 18  
Farming Simulator 17    ,NS,Focus Home Interactive  ,Giants Software  ,0.13m,0.04m,0.08m,N/A,0.01m,07th Nov 17  
Farming Simulator 18    ,3DS,Focus Home Interactive  ,Giants Software  ,0.12m,0.06m,0.06m,N/A,0.01m,06th Jun 17  
Charm Girls Club: My Fashion Mall    ,DS,Electronic Arts  ,Electronic Arts Casual Studios  ,0.12m,0.12m,N/A,N/A,0.01m,20th Oct 09  
"Kilari: Na-san, Mon Meilleur Ami    ",DS,Konami  ,Konami  ,0.12m,N/A,N/A,0.12m,N/A,29th Apr 10  
Ochaken no Heya DS    ,DS,MTO  ,MTO  ,0.12m,N/A,N/A,0.12m,N/A,27th Apr 06  
Colony Wars III: Red Sun    ,PS,Midway Games  ,Psygnosis  ,0.12m,0.07m,0.05m,N/A,0.01m,02nd Jun 00  
Job Simulator    ,PS4,Sony Interactive Entertainment  ,Owlchemy Labs  ,0.12m,0.10m,N/A,N/A,0.02m,17th Apr 17  
Horse Life    ,DS,D3 Publisher  ,Neko Entertainment  ,0.12m,0.09m,0.02m,N/A,0.01m,06th Nov 07  
Lovely Lisa    ,DS,Tomy Corporation  ,Takara Tomy  ,0.12m,0.11m,0.00m,N/A,0.01m,20th Oct 08  
My Farm Around the World    ,DS,THQ  ,BIP Games  ,0.12m,0.11m,N/A,N/A,0.01m,11th May 09  
Harvest Moon 2 GBC    ,GB,Natsume  ,Victor Interactive Software  ,0.12m,N/A,N/A,0.12m,0.00m,11th Sep 00  
Densha De Go! 64    ,N64,Taito  ,Al  ,0.12m,N/A,N/A,0.05m,0.07m,30th Jul 99  
The Sky Crawlers: Innocent Aces    ,Wii,Xseed Games  ,Project ACES  ,0.12m,0.08m,0.02m,0.01m,0.01m,12th Jan 10  
SimAnimals Africa    ,Wii,Electronic Arts  ,The Sims Studio  ,0.12m,0.10m,0.01m,N/A,0.01m,27th Oct 09  
A.C.E.: Another Century's Episode Portable    ,PSP,Namco Bandai  ,From Software  ,0.12m,N/A,N/A,0.12m,N/A,13th Jan 11  
Petz Fantasy: Moonlight Magic    ,DS,Ubisoft  ,Ubisoft  ,0.12m,0.11m,N/A,N/A,0.01m,28th Sep 10  
Charm Girls Club: My Perfect Prom    ,DS,Electronic Arts  ,Electronic Arts  ,0.12m,0.11m,N/A,N/A,0.01m,20th Oct 09  
Funky Barn    ,3DS,Ubisoft  ,Tantalus Interactive  ,0.12m,0.07m,0.04m,N/A,0.01m,03rd Apr 12  
Girl Time    ,DS,THQ  ,THQ  ,0.11m,0.11m,N/A,N/A,0.01m,11th May 09  
JASF: Jane's Advanced Strike Fighters    ,PS3,Unknown  ,Trickstar Games  ,0.11m,0.07m,0.03m,N/A,0.01m,31st Oct 11  
The Idolmaster: Platinum Stars    ,PS4,Namco Bandai Games  ,Namco Bandai Games  ,0.11m,N/A,N/A,0.11m,N/A,28th Jul 16  
Pocket Pets    ,DS,O3 Entertainment  ,O3 Entertainment  ,0.11m,0.10m,N/A,N/A,0.01m,04th Dec 07  
Let's Play Garden    ,DS,Deep Silver  ,Deep Silver  ,0.11m,0.10m,N/A,N/A,0.01m,08th Jun 10  
AirForce Delta Strike    ,PS2,Konami  ,KCE Studios  ,0.11m,0.05m,0.04m,N/A,0.01m,03rd Feb 04  
Mobile Suit Gundam: MS Sensen 0079    ,Wii,Namco Bandai  ,Bec  ,0.11m,N/A,N/A,0.11m,N/A,26th Jul 07  
Paws & Claws Pet Vet: Australian Adventures    ,DS,THQ  ,ValuSoft  ,0.11m,0.10m,N/A,N/A,0.01m,18th Aug 09  
Naval Ops: Warship Gunner    ,PS2,KOEI  ,Micro Cabin  ,0.11m,0.05m,0.04m,N/A,0.01m,25th Jun 03  
Nuclear Strike 64    ,N64,THQ  ,Pacific Coast Power & Light  ,0.11m,0.09m,0.02m,N/A,0.00m,30th Nov 99  
GunGriffon Blaze    ,PS2,Working Designs  ,Game Arts  ,0.11m,0.05m,0.04m,N/A,0.01m,24th Oct 00  
Overcooked Special Edition    ,NS,Team 17  ,Ghost Town Games  ,0.11m,0.08m,0.01m,N/A,0.01m,13th Feb 18  
Dawn of Discovery    ,DS,Ubisoft  ,Sunflowers Interactive  ,0.11m,0.07m,0.03m,N/A,0.01m,23rd Jun 09  
Animal Planet: Vet Life    ,DS,Activision  ,Activision  ,0.11m,0.10m,0.00m,N/A,0.01m,22nd Sep 09  
Football Manager 2019    ,PC,Sega  ,Sports Interactive  ,0.11m,N/A,0.10m,N/A,0.01m,02nd Nov 18  
My Boyfriend    ,DS,THQ  ,exozet games  ,0.11m,0.10m,N/A,N/A,0.01m,14th Sep 09  
Kirarin * Revolution: Kira Kira Idol Audition    ,DS,Konami  ,Konami  ,0.11m,N/A,N/A,0.11m,N/A,10th Aug 06  
Paws & Claws: Pet Resort    ,Wii,THQ  ,ValuSoft  ,0.11m,0.10m,N/A,N/A,0.01m,05th Jan 09  
Petz Fashion: Dogz & Catz    ,DS,Ubisoft  ,Ubisoft  ,0.11m,0.10m,N/A,N/A,0.01m,09th Jun 09  
Trauma Center: Under the Knife 2    ,DS,Atlus  ,Atlus Co.  ,0.11m,0.10m,N/A,N/A,0.01m,02nd Jul 08  
SimCity 2000    ,GBA,"Destination Software, Inc  ",Full-Fat  ,0.11m,0.08m,0.03m,N/A,0.00m,13th Nov 03  
Dreamer Series: Top Model    ,DS,DreamCatcher Interactive  ,DreamCatcher Interactive  ,0.10m,0.10m,N/A,N/A,0.01m,28th Sep 09  
Slime Rancher    ,PS4,Skybound Games  ,Monomi Park  ,0.10m,0.08m,N/A,N/A,0.02m,04th Sep 18  
Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage    ,DS,Konami  ,Konami  ,0.10m,N/A,N/A,0.10m,N/A,13th Dec 07  
Stardew Valley    ,PS4,505 Games  ,ConcernedApe  ,0.10m,0.04m,0.04m,N/A,0.02m,11th Apr 17  
Dropship: United Peace Force    ,PS2,BAM! Entertainment  ,Psygnosis Camden Studio  ,0.10m,0.05m,0.04m,N/A,0.01m,29th May 02  
Brooktown High: Senior Year    ,PSP,Konami  ,Backbone Entertainment  ,0.10m,0.09m,N/A,N/A,0.01m,22nd May 07  
Top Gun: Combat Zones    ,GBA,Mastiff  ,Titus Software  ,0.10m,0.07m,0.03m,N/A,0.00m,01st Dec 04  
America's Next Top Model    ,DS,Conspiracy Entertainment  ,Independent Arts Software  ,0.10m,0.10m,0.00m,N/A,0.01m,01st Jun 10  
Kirarin * Revolution: Mezase! Idol Queen    ,DS,Konami  ,Konami  ,0.10m,N/A,N/A,0.10m,N/A,12th Jul 07  
SimAnimals Africa    ,DS,Electronic Arts  ,The Sims Studio  ,0.10m,0.08m,0.02m,N/A,0.01m,27th Oct 09  
Zone of the Enders: The 2nd Runner MARS    ,PS4,Konami  ,Cygames  ,0.10m,0.05m,0.01m,0.03m,0.01m,04th Sep 18  
Help Wanted: 50 Wacky Jobs    ,Wii,Hudson Soft  ,Hudson Soft  ,0.10m,0.06m,0.03m,N/A,0.01m,12th May 09  
My Healthy Cooking Coach    ,DS,Ubisoft  ,Ubisoft  ,0.10m,0.09m,N/A,N/A,0.01m,23rd Jun 09  
3D Tank Warfare Simulator Panzer Front    ,PS,Agetec  ,Enterbrain  ,0.10m,0.06m,0.04m,N/A,0.01m,10th Sep 01  
Kabushiki Baibai Trainer: Kabutore!    ,DS,Konami  ,Kojima Productions  ,0.10m,N/A,N/A,0.10m,N/A,14th Dec 06  
Machi-Ing Maker 3 x Tousouchuu    ,PSP,D3 Publisher  ,"Indi Software Co., Ltd.  ",0.10m,N/A,N/A,0.10m,N/A,28th Jan 10  
Surge Concerto: Ciel nosurge    ,PSV,Gust  ,Gust  ,0.10m,N/A,N/A,0.10m,N/A,26th Apr 12  
Ghost in the Shell    ,PS,THQ  ,Exact  ,0.10m,0.06m,0.04m,N/A,0.01m,31st Oct 97  
Harvest Moon DS Cute (jp sales)    ,DS,Natsume  ,Marvelous Interactive  ,0.10m,N/A,N/A,0.10m,N/A,25th Mar 08  
Star Trek: Shattered Universe    ,PS2,TDK Mediactive  ,Starsphere Interactive  ,0.10m,0.05m,0.04m,N/A,0.01m,13th Jan 04  
Championship Pony    ,DS,"Destination Software, Inc  ",Unknown  ,0.10m,0.09m,N/A,N/A,0.01m,21st Mar 08  
Petz Hamsterz Superstarz    ,DS,Ubisoft  ,Ubisoft  ,0.10m,0.09m,N/A,N/A,0.01m,17th Nov 09  
Horse Life Adventures    ,DS,Valcon Games  ,NEKO Entertainment Yullaby  ,0.10m,0.08m,0.01m,N/A,0.01m,03rd Nov 09  
Heatseeker    ,Wii,Codemasters  ,IR Gurus  ,0.10m,0.08m,0.00m,N/A,0.01m,01st May 07  
Emergency 2012    ,PC,THQ  ,Quadriga Games  ,0.10m,0.04m,0.05m,N/A,0.01m,05th Jan 11  
Paws & Claws: Pet Vet    ,Wii,THQ  ,ValuSoft  ,0.10m,0.09m,N/A,N/A,0.01m,18th Aug 09  
Hyperdimension Idol Neptunia PP    ,PSV,Namco Bandai Games  ,Idea Factory  ,0.10m,0.02m,0.02m,0.04m,0.01m,03rd Jun 14  
Steel Battalion    ,XB,Capcom  ,"Capcom Production Studio 4 / Nude Maker Co., Ltd.  ",0.10m,0.05m,0.02m,0.02m,0.00m,21st Nov 02  
Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!    ,DS,Konami  ,Konami  ,0.10m,N/A,N/A,0.10m,N/A,10th Dec 09  
Real Farm    ,XOne,Soedesco  ,Triangle Studios  ,0.10m,0.08m,N/A,N/A,0.01m,27th Oct 17  
Imagine: Reporter    ,DS,Ubisoft  ,Visual Impact  ,0.10m,0.08m,0.01m,N/A,0.01m,02nd Feb 10  
Slime Rancher    ,XOne,Skybound Games  ,Monomi Park  ,0.10m,0.08m,N/A,N/A,0.01m,04th Sep 18  
Playboy: The Mansion    ,XB,ARUSH Entertainment  ,Cyberlore Studios  ,0.09m,0.07m,0.02m,N/A,0.00m,25th Jan 05  
Everyday House Tamagotchi    ,3DS,Namco Bandai Games  ,Bandai Namco Games  ,0.09m,N/A,N/A,0.09m,N/A,22nd Nov 12  
Harvest Moon: Skytree Village    ,3DS,Natsume  ,Natsume  ,0.09m,0.06m,0.02m,N/A,0.01m,08th Nov 16  
Shockwave Assault    ,PS,Crystal Dynamics  ,Paradox Development  ,0.09m,0.05m,0.04m,N/A,0.01m,05th Dec 95  
Bogey: Dead 6    ,PS,Sony Computer Entertainment  ,Pegasus Japan  ,0.09m,0.05m,0.04m,N/A,0.01m,06th Aug 96  
I Love Puppies    ,DS,Destineer  ,LvivMedia  ,0.09m,0.09m,N/A,N/A,0.01m,18th Oct 10  
American Truck Simulator    ,PC,SCS Software  ,SCS Software  ,0.09m,N/A,0.09m,N/A,0.01m,02nd Feb 16  
Animal Planet: Vet Life    ,Wii,Activision  ,Activision  ,0.09m,0.08m,0.00m,N/A,0.01m,22nd Sep 09  
JASF: Jane's Advanced Strike Fighters    ,X360,Unknown  ,Trickstar Games  ,0.09m,0.06m,0.02m,N/A,0.01m,21st Oct 11  
Ochaken no Heya DS 2    ,DS,MTO  ,MTO  ,0.09m,N/A,N/A,0.09m,N/A,18th Jan 07  
Train Sim World    ,PS4,Maximum Games  ,Dovetail Games  ,0.09m,0.05m,0.03m,N/A,0.02m,24th Jul 18  
Cake Mania: Main Street    ,DS,Majesco  ,Sandlot Games  ,0.09m,0.08m,N/A,N/A,0.01m,17th May 11  
Sidewinder Max    ,PS2,Asmik Ace Entertainment  ,Asmik Ace Entertainment  ,0.09m,N/A,N/A,0.09m,N/A,07th Dec 00  
Petz: Saddle Club    ,PSP,Ubisoft  ,Digital Kids  ,0.09m,0.08m,N/A,N/A,0.01m,27th Oct 09  
Jambo! Safari Animal Rescue    ,Wii,Sega  ,Full Fat  ,0.09m,0.07m,0.01m,N/A,0.01m,17th Nov 09  
