title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Call of Duty: Modern Warfare: Mobilized    ,DS,Activision  ,n-Space  ,7.6  ,N/A  ,0.41m,0.36m,0.02m,N/A,0.03m,10th Nov 09  
Medal of Honor Heroes 2    ,Wii,Electronic Arts  ,Team Fusion  ,N/A  ,N/A  ,0.41m,0.33m,0.04m,0.01m,0.03m,13th Nov 07  
BioShock    ,PC,2K Games  ,2K Australia / 2K Boston  ,9.6  ,N/A  ,0.41m,0.01m,0.39m,N/A,0.01m,21st Aug 07  
Battlefield 2: Modern Combat    ,X360,Electronic Arts  ,Digtal Illusions  ,7.8  ,N/A  ,0.41m,0.35m,0.02m,0.01m,0.03m,11th Apr 06  
Destiny: The Collection    ,XOne,Activision  ,Bungie  ,N/A  ,N/A  ,0.41m,0.25m,0.12m,N/A,0.04m,19th Sep 16  
Duke Nukem Forever    ,PC,2K Games  ,Gearbox Software  ,4.6  ,N/A  ,0.40m,0.18m,0.17m,N/A,0.05m,14th Jun 11  
Defender    ,PS2,Midway Games  ,7 Studios  ,N/A  ,N/A  ,0.40m,0.20m,0.15m,N/A,0.05m,22nd Oct 02  
The Gunstringer    ,X360,Microsoft Studios  ,Twisted Pixel Games  ,7.6  ,N/A  ,0.40m,0.26m,0.10m,N/A,0.04m,13th Sep 11  
The Darkness II    ,X360,2K Games  ,Digital Extremes  ,N/A  ,N/A  ,0.40m,0.25m,0.11m,N/A,0.03m,07th Feb 12  
Star Wars: Clone Wars    ,GC,LucasArts  ,Pandemic Studios  ,7.3  ,N/A  ,0.40m,0.31m,0.08m,N/A,0.01m,28th Oct 02  
Destiny: The Taken King    ,X360,Activision  ,Bungie  ,N/A  ,N/A  ,0.40m,0.28m,0.08m,N/A,0.04m,15th Sep 15  
Call of Duty: Finest Hour    ,GC,Activision  ,EXAKT Entertainment  ,7.7  ,N/A  ,0.40m,0.31m,0.08m,N/A,0.01m,16th Nov 04  
Mobile Suit Gundam: Lost War Chronicles    ,PS2,Bandai  ,Bandai  ,N/A  ,N/A  ,0.39m,N/A,N/A,0.39m,N/A,01st Aug 02  
The House of The Dead III    ,XB,Sega  ,Wow Entertainment  ,6.8  ,N/A  ,0.39m,0.29m,0.08m,N/A,0.01m,24th Oct 02  
Condemned 2: Bloodshot    ,PS3,Sega  ,Monolith Productions  ,8.4  ,N/A  ,0.39m,0.17m,0.16m,N/A,0.06m,11th Mar 08  
Red Faction: Armageddon    ,X360,THQ  ,Volition Inc.  ,7.1  ,N/A  ,0.39m,0.18m,0.16m,0.01m,0.04m,07th Jun 11  
Tom Clancy's Ghost Recon 2: Summit Strike    ,XB,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,0.39m,0.29m,0.08m,N/A,0.01m,02nd Aug 05  
Wolfenstein: The New Order    ,X360,Bethesda Softworks  ,MachineGames  ,N/A  ,N/A  ,0.38m,0.18m,0.17m,N/A,0.03m,20th May 14  
Turok: Evolution    ,GC,Acclaim Entertainment  ,Acclaim Studios Austin  ,7.4  ,N/A  ,0.38m,0.30m,0.08m,N/A,0.01m,31st Aug 02  
Silent Scope    ,PS2,Konami  ,KCET  ,N/A  ,N/A  ,0.38m,0.19m,0.15m,N/A,0.05m,23rd Oct 00  
Mercenaries 2: World in Flames    ,PS2,Electronic Arts  ,Pi Studios  ,N/A  ,N/A  ,0.38m,0.21m,0.00m,0.00m,0.17m,31st Aug 08  
Doom (2016)    ,PC,Bethesda Softworks  ,id Software  ,N/A  ,N/A  ,0.38m,0.11m,0.24m,N/A,0.03m,13th May 16  
Solaris    ,2600,Atari  ,Atari  ,N/A  ,N/A  ,0.37m,0.35m,0.02m,N/A,0.00m,13th Jul 86  
Firewall: Zero Hour    ,PS4,Sony Interactive Entertainment  ,First Contact Entertainment Inc.  ,N/A  ,N/A  ,0.37m,0.14m,0.16m,0.02m,0.06m,29th Aug 18  
Kileak: The DNA Imperative    ,PS,Sony Computer Entertainment  ,Genki  ,N/A  ,N/A  ,0.37m,0.08m,0.06m,0.21m,0.02m,01st Jan 95  
Quake 4    ,X360,Activision  ,id Software / Raven Software  ,7.3  ,N/A  ,0.37m,0.32m,0.02m,N/A,0.03m,18th Nov 05  
Panzer Dragoon    ,SAT,Sega  ,Team Andromeda  ,N/A  ,N/A  ,0.37m,N/A,N/A,0.37m,N/A,11th May 95  
Turok: Rage Wars    ,N64,Acclaim Entertainment  ,Acclaim Studios Austin  ,N/A  ,N/A  ,0.37m,0.30m,0.06m,N/A,0.00m,23rd Nov 99  
Rage    ,PC,Bethesda Softworks  ,id Software  ,7.8  ,N/A  ,0.37m,0.14m,0.18m,N/A,0.05m,04th Oct 11  
The House of the Dead: Overkill - Extended Cut    ,PS3,Sega  ,Headstrong Games  ,7.2  ,N/A  ,0.37m,0.15m,0.16m,N/A,0.05m,25th Oct 11  
Wanted: Weapons of Fate    ,X360,Warner Bros. Interactive  ,GRIN  ,6.2  ,N/A  ,0.37m,0.17m,0.15m,0.00m,0.04m,24th Mar 09  
Destiny 2: Forsaken    ,PS4,Activision  ,Bungie  ,N/A  ,N/A  ,0.36m,0.19m,0.11m,N/A,0.06m,04th Sep 18  
GoldenEye: Rogue Agent    ,GC,Electronic Arts  ,Dreamworks Games  ,5.9  ,N/A  ,0.36m,0.28m,0.07m,N/A,0.01m,22nd Nov 04  
NARC    ,PS2,Midway Games  ,Point of View  ,5.5  ,N/A  ,0.36m,0.18m,0.14m,N/A,0.05m,22nd Mar 05  
Sniper: Ghost Warrior 3    ,PS4,City Interactive  ,City Interactive  ,N/A  ,N/A  ,0.36m,0.14m,0.15m,0.03m,0.06m,25th Apr 17  
Left 4 Dead 2    ,PC,Valve  ,Certain Affinity / Valve Software  ,9.0  ,N/A  ,0.36m,N/A,0.32m,N/A,0.04m,17th Nov 09  
Earth Defense Force 2025    ,PS3,D3Publisher  ,Sandlot  ,N/A  ,N/A  ,0.36m,0.04m,0.03m,0.27m,0.01m,18th Feb 14  
SOCOM: Tactical Strike    ,PSP,Sony Computer Entertainment  ,Slant Six  ,7.1  ,N/A  ,0.36m,0.32m,0.01m,N/A,0.03m,06th Nov 07  
Metro: Last Light    ,X360,Deep Silver  ,4a-games  ,N/A  ,N/A  ,0.35m,0.17m,0.15m,0.00m,0.03m,14th May 13  
Call of Duty: Ghosts    ,WiiU,Activision  ,Infinity Ward  ,8.8  ,N/A  ,0.35m,0.22m,0.09m,0.01m,0.03m,05th Nov 13  
Resident Evil: Dead Aim    ,PS2,Capcom  ,Cavia Inc.  ,6.7  ,N/A  ,0.35m,0.17m,0.13m,N/A,0.04m,18th Jun 03  
Terminator Salvation    ,X360,Warner Bros. Interactive  ,Halcyon  ,5.2  ,N/A  ,0.35m,0.13m,0.18m,0.00m,0.04m,19th May 09  
Tom Clancy's Rainbow Six: Lockdown    ,PS2,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,0.35m,0.17m,0.13m,N/A,0.04m,06th Sep 05  
Metal Arms: Glitch in the System    ,PS2,VU Games  ,Mass Media  ,N/A  ,N/A  ,0.35m,0.17m,0.13m,N/A,0.04m,18th Nov 03  
Enemy Territory: Quake Wars    ,PS3,Activision  ,Z-Axis  ,N/A  ,N/A  ,0.35m,0.23m,0.07m,N/A,0.04m,27th May 08  
Hitman: Contracts    ,XB,Eidos Interactive  ,IO Interactive  ,N/A  ,N/A  ,0.34m,0.26m,0.07m,N/A,0.01m,20th Apr 04  
Carnival    ,2600,Coleco  ,Coleco  ,N/A  ,N/A  ,0.34m,0.32m,0.02m,N/A,0.00m,01st Jan 82  
Point Blank    ,PS,Namco  ,Namco  ,N/A  ,N/A  ,0.34m,0.05m,0.03m,0.23m,0.02m,30th Apr 98  
F.E.A.R.    ,X360,Vivendi Games  ,Day 1 Studios  ,8.6  ,N/A  ,0.34m,0.28m,0.03m,N/A,0.03m,31st Oct 06  
The Shoot    ,PS3,Sony Computer Entertainment  ,Cohort Studios  ,N/A  ,N/A  ,0.34m,0.13m,0.15m,0.01m,0.05m,26th Oct 10  
007 Legends    ,PS3,Activision  ,Eurocom  ,N/A  ,N/A  ,0.34m,0.11m,0.17m,N/A,0.06m,16th Oct 12  
Sniper: Ghost Warrior 2    ,PS3,City Interactive  ,City Interactive  ,N/A  ,N/A  ,0.34m,0.05m,0.20m,0.03m,0.05m,12th Mar 13  
Delta Force: Black Hawk Down    ,XB,NovaLogic  ,Climax Group  ,N/A  ,N/A  ,0.34m,0.25m,0.07m,N/A,0.01m,26th Jul 05  
Tom Clancy's Ghost Recon Advanced Warfighter    ,XB,Ubisoft  ,Ubisoft Shanghai  ,N/A  ,N/A  ,0.33m,0.21m,0.11m,N/A,0.01m,09th Mar 06  
Call of Duty: Infinite Warfare    ,PC,Activision  ,Infinity Ward  ,N/A  ,N/A  ,0.33m,0.12m,0.19m,N/A,0.03m,04th Nov 16  
Deus Ex: Invisible War    ,XB,Eidos Interactive  ,Ion Storm  ,8.5  ,N/A  ,0.33m,0.25m,0.07m,N/A,0.01m,02nd Dec 03  
Fracture    ,X360,LucasArts  ,Day 1 Studios  ,4.0  ,N/A  ,0.33m,0.15m,0.14m,0.00m,0.04m,07th Oct 08  
Call of Duty 2: Big Red One    ,GC,Activision  ,Treyarch  ,7.5  ,N/A  ,0.33m,0.25m,0.07m,N/A,0.01m,01st Nov 05  
PlayerUnknown's Battlegrounds    ,PS4,Sony Interactive Entertainment  ,PUBG Corporation  ,N/A  ,N/A  ,0.33m,0.13m,0.15m,N/A,0.05m,07th Dec 18  
Parodius    ,PS,Konami  ,Konami  ,N/A  ,N/A  ,0.33m,N/A,N/A,0.31m,0.02m,01st Jan 96  
Sniper Elite III    ,X360,505 Games  ,Rebellion Developments  ,N/A  ,N/A  ,0.33m,0.18m,0.12m,N/A,0.03m,01st Jul 14  
Medal of Honor: Warfighter    ,PC,Electronic Arts  ,Danger Close Games  ,N/A  ,N/A  ,0.33m,0.14m,0.16m,N/A,0.03m,23rd Oct 12  
SWAT: Global Strike Team    ,PS2,Sierra Entertainment  ,Argonaut Games  ,N/A  ,N/A  ,0.32m,0.16m,0.12m,N/A,0.04m,29th Oct 03  
Operation Flashpoint: Red River    ,PS3,Codemasters  ,Codemasters  ,6.8  ,N/A  ,0.32m,0.06m,0.14m,0.07m,0.05m,07th Jun 11  
Dead Space 2    ,PC,Electronic Arts  ,Visceral Games  ,8.9  ,N/A  ,0.32m,0.13m,0.15m,N/A,0.04m,25th Jan 11  
Army of Two: The 40th Day    ,PSP,Electronic Arts  ,Buzz Monkey Software  ,4.8  ,N/A  ,0.32m,0.12m,0.13m,N/A,0.08m,12th Jan 10  
Darkwatch    ,PS2,Capcom  ,High Moon Studios  ,N/A  ,N/A  ,0.32m,0.16m,0.12m,N/A,0.04m,16th Aug 05  
Prey    ,X360,2K Games  ,Venom Games / Human Head Studios  ,8.2  ,N/A  ,0.32m,0.27m,0.03m,N/A,0.02m,11th Jul 06  
The Darkness II    ,PS3,2K Games  ,Digital Extremes  ,N/A  ,N/A  ,0.32m,0.14m,0.14m,N/A,0.04m,07th Feb 12  
Singularity    ,X360,Activision  ,Raven Software  ,7.7  ,N/A  ,0.32m,0.24m,0.04m,0.00m,0.03m,29th Jun 10  
Clive Barker's Jericho    ,X360,Codemasters  ,Mercury Steam / Alchemic Productions  ,5.8  ,N/A  ,0.32m,0.28m,0.01m,N/A,0.02m,23rd Oct 07  
Payday 2    ,PS4,505 Games  ,Overkill Software  ,6.5  ,N/A  ,0.32m,0.12m,0.14m,N/A,0.05m,16th Jun 15  
Chicken Blaster    ,Wii,Zoo Games  ,FrontLine Studios  ,N/A  ,N/A  ,0.32m,0.29m,0.00m,N/A,0.02m,15th Sep 09  
METRO Redux    ,XOne,Deep Silver  ,4a-games  ,N/A  ,N/A  ,0.31m,0.15m,0.14m,N/A,0.03m,26th Aug 14  
Sniper Elite III    ,PS3,505 Games  ,Rebellion Developments  ,N/A  ,N/A  ,0.31m,0.12m,0.14m,N/A,0.05m,01st Jul 14  
Einhänder    ,PS,Sony Computer Entertainment  ,SquareSoft  ,N/A  ,N/A  ,0.31m,0.10m,0.07m,0.13m,0.02m,05th May 98  
Panzer Dragoon II Zwei    ,SAT,Sega  ,Team Andromeda  ,N/A  ,N/A  ,0.31m,N/A,N/A,0.31m,0.00m,01st Jan 96  
Star Wars Jedi Knight II: Jedi Outcast    ,XB,LucasArts  ,Vicarious Visions  ,N/A  ,N/A  ,0.31m,0.23m,0.07m,N/A,0.01m,19th Nov 03  
Contra 4    ,DS,Konami  ,WayForward Technologies  ,8.1  ,N/A  ,0.30m,0.28m,N/A,0.01m,0.02m,13th Nov 07  
Virtua Cop 2    ,SAT,Sega  ,Sega-AM2  ,N/A  ,N/A  ,0.30m,N/A,N/A,0.30m,N/A,30th Nov 96  
Battlefield: Hardline    ,X360,Electronic Arts  ,EA DICE  ,N/A  ,N/A  ,0.30m,0.18m,0.09m,N/A,0.03m,17th Mar 15  
Tom Clancy's Rainbow Six: Siege    ,PC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,0.30m,0.18m,0.09m,N/A,0.03m,01st Dec 15  
Stranglehold    ,PS3,Midway Games  ,Midway Games  ,N/A  ,N/A  ,0.30m,0.24m,0.03m,0.00m,0.03m,29th Oct 07  
Quake II    ,N64,Activision  ,Raster Productions  ,N/A  ,N/A  ,0.30m,0.24m,0.06m,N/A,0.00m,30th Jun 99  
Call of Duty: Black Ops 3    ,PC,Activision  ,Treyarch  ,N/A  ,N/A  ,0.30m,N/A,0.28m,N/A,0.02m,06th Nov 15  
Starhawk    ,PS3,Sony Computer Entertainment  ,LightBox Interactive  ,N/A  ,N/A  ,0.30m,0.18m,0.05m,0.03m,0.03m,08th May 12  
Sniper Elite 4    ,XOne,Rebellion Developments  ,Rebellion Developments  ,N/A  ,N/A  ,0.30m,0.18m,0.09m,N/A,0.03m,14th Feb 17  
Syphon Filter: Dark Mirror    ,PSP,Sony Computer Entertainment  ,SCEA Bend Studio  ,8.5  ,N/A  ,0.30m,0.26m,0.01m,N/A,0.03m,14th Mar 06  
Front Mission Evolved    ,PS3,Square Enix  ,Double Helix Games  ,N/A  ,N/A  ,0.29m,0.09m,0.07m,0.11m,0.03m,28th Sep 10  
Gears of War Triple Pack    ,X360,Microsoft Game Studios  ,Epic Games  ,N/A  ,N/A  ,0.29m,0.27m,N/A,N/A,0.02m,15th Feb 11  
Call of Juarez: The Cartel    ,PS3,Ubisoft  ,Techland  ,5.4  ,N/A  ,0.29m,0.12m,0.12m,N/A,0.05m,19th Jul 11  
WinBack: Covert Operations    ,PS2,KOEI  ,Omega Force  ,N/A  ,N/A  ,0.29m,0.14m,0.11m,N/A,0.04m,27th Mar 01  
Wanted: Weapons of Fate    ,PS3,Warner Bros. Interactive  ,GRIN  ,6.2  ,N/A  ,0.29m,0.14m,0.10m,0.01m,0.04m,24th Mar 09  
Area 51    ,XB,Midway Games  ,Midway Studios  Austin  ,N/A  ,N/A  ,0.29m,0.22m,0.06m,N/A,0.01m,25th Apr 05  
The Chronicles of Riddick: Assault on Dark Athena    ,X360,Atari  ,Starbreeze Studios AB  ,8.2  ,N/A  ,0.29m,0.16m,0.10m,N/A,0.03m,07th Apr 09  
Forsaken 64    ,N64,Acclaim Entertainment  ,Iguana Entertainment  ,8.3  ,N/A  ,0.29m,0.23m,0.06m,N/A,0.00m,30th Apr 98  
The Punisher    ,XB,THQ  ,Volition Inc.  ,N/A  ,N/A  ,0.29m,0.22m,0.06m,N/A,0.01m,17th Jan 05  
Turning Point: Fall of Liberty    ,X360,Codemasters  ,Spark Unlimited  ,N/A  ,N/A  ,0.29m,0.23m,0.04m,N/A,0.02m,26th Feb 08  
Army of Two: The Devil's Cartel    ,PS3,Electronic Arts  ,Visceral Games  ,N/A  ,N/A  ,0.29m,0.11m,0.12m,0.01m,0.05m,26th Mar 13  
007 Legends    ,X360,Activision  ,Eurocom  ,N/A  ,N/A  ,0.29m,0.13m,0.13m,N/A,0.02m,16th Oct 12  
Psi-Ops: The Mindgate Conspiracy    ,PS2,Midway Games  ,Midway Games  ,N/A  ,N/A  ,0.29m,0.14m,0.11m,N/A,0.04m,14th Jun 04  
Hot Shots Golf: World Invitational    ,PS3,Sony Computer Entertainment  ,Clap Hanz  ,N/A  ,N/A  ,0.28m,N/A,N/A,0.28m,N/A,23rd Jul 13  
DeathSmiles    ,X360,Aksys Games  ,Cave  ,8.0  ,N/A  ,0.28m,0.15m,0.06m,0.05m,0.02m,29th Jun 10  
World of Tanks    ,PC,Wargaming.net  ,Wargaming.net  ,7.8  ,N/A  ,0.28m,N/A,0.23m,N/A,0.05m,12th Apr 11  
Unreal Championship 2: The Liandri Conflict    ,XB,Midway Games  ,Epic Games  ,N/A  ,N/A  ,0.28m,0.22m,0.05m,N/A,0.01m,18th Apr 05  
Operation Flashpoint: Red River    ,X360,Codemasters  ,Codemasters  ,7.0  ,N/A  ,0.28m,0.10m,0.14m,0.01m,0.03m,07th Jun 11  
Syphon Filter: Dark Mirror    ,PS2,Sony Computer Entertainment  ,SCEA Bend Studio  ,N/A  ,N/A  ,0.28m,0.14m,0.11m,N/A,0.04m,18th Sep 07  
Conflict: Desert Storm II - Back to Bagdhad    ,XB,Gotham Games  ,Pivotal Games  ,N/A  ,N/A  ,0.28m,0.21m,0.06m,N/A,0.01m,04th Oct 03  
Dead to Rights: Retribution    ,PS3,Namco Bandai  ,Volatile Games  ,6.0  ,N/A  ,0.28m,0.10m,0.12m,0.02m,0.05m,27th Apr 10  
Battleborn    ,XOne,2K Games  ,Gearbox Software  ,N/A  ,N/A  ,0.28m,0.20m,0.05m,N/A,0.03m,03rd May 16  
Mister Mosquito    ,PS2,Eidos Interactive  ,Zoom Inc.  ,6.6  ,N/A  ,0.28m,0.05m,0.04m,0.17m,0.01m,12th Mar 02  
Mobile Suit Gundam Side Story I: Senritsu no Blue    ,SAT,Bandai  ,Bec  ,N/A  ,N/A  ,0.28m,N/A,N/A,0.28m,N/A,20th Sep 96  
Bravo Team    ,PS4,Sony Interactive Entertainment  ,Supermassive Games Ltd.  ,N/A  ,N/A  ,0.27m,0.12m,0.09m,0.02m,0.04m,06th Mar 18  
Beamrider    ,2600,Activision  ,Activision  ,N/A  ,N/A  ,0.27m,0.26m,0.01m,N/A,0.00m,24th Jan 84  
The Club    ,X360,Sega  ,Bizarre Creations  ,7.5  ,N/A  ,0.27m,0.15m,0.10m,N/A,0.02m,19th Feb 08  
BloodRayne 2    ,PS2,Majesco  ,Terminal Reality  ,N/A  ,N/A  ,0.27m,0.13m,0.10m,N/A,0.03m,12th Oct 04  
Gun    ,X360,Activision  ,Neversoft Entertainment  ,7.5  ,N/A  ,0.27m,0.24m,0.01m,N/A,0.02m,16th Nov 05  
Killing Floor 2     ,PS4,Tripwire Interactive  ,Tripwire Interactive  ,N/A  ,N/A  ,0.27m,0.19m,0.03m,N/A,0.05m,01st Jan 16  
Reign of Fire    ,PS2,BAM! Entertainment  ,Kuju Entertainment  ,N/A  ,N/A  ,0.27m,0.13m,0.10m,N/A,0.03m,22nd Oct 02  
Call of Juarez: The Cartel    ,X360,Ubisoft  ,Techland  ,5.2  ,N/A  ,0.27m,0.14m,0.10m,N/A,0.03m,19th Jul 11  
The Bureau: XCOM Declassified    ,PS3,2K Games  ,2K Marin  ,N/A  ,N/A  ,0.27m,0.08m,0.14m,N/A,0.04m,20th Aug 13  
Final Doom    ,PS,GT Interactive  ,Williams Entertainment  ,N/A  ,N/A  ,0.27m,0.15m,0.10m,N/A,0.02m,01st Oct 95  
Section 8    ,X360,SouthPeak Interactive  ,TimeGate Studios  ,7.1  ,N/A  ,0.27m,0.15m,0.09m,N/A,0.02m,01st Sep 09  
The House of the Dead 2    ,DC,Sega  ,Wow Entertainment  ,7.5  ,N/A  ,0.26m,N/A,N/A,0.26m,N/A,09th Sep 99  
Panzer Dragoon Orta    ,XB,Sega  ,Smilebit  ,8.8  ,N/A  ,0.26m,0.16m,0.05m,0.04m,0.01m,12th Jan 03  
NPPL Championship Paintball 2009    ,PS2,Activision  ,Sand Grain Studios  ,N/A  ,N/A  ,0.26m,0.13m,0.10m,N/A,0.03m,18th Nov 08  
Star Wars: Bounty Hunter    ,GC,LucasArts  ,LucasArts  ,N/A  ,N/A  ,0.26m,0.20m,0.05m,N/A,0.01m,07th Dec 02  
Call of Duty: Modern Warfare 3: Defiance    ,DS,Activision  ,Infinity Ward  ,N/A  ,N/A  ,0.26m,0.19m,0.05m,N/A,0.02m,08th Nov 11  
Armorines: Project S.W.A.R.M.    ,N64,Acclaim Entertainment  ,Acclaim Studios London  ,6.2  ,N/A  ,0.26m,0.21m,0.05m,N/A,0.00m,30th Nov 99  
Duke Nukem: Zero Hour    ,N64,GT Interactive  ,Eurocom Entertainment Software  ,N/A  ,N/A  ,0.26m,0.21m,0.05m,N/A,0.00m,01st Aug 99  
Army of Two: The Devil's Cartel    ,X360,Electronic Arts  ,Visceral Games  ,N/A  ,N/A  ,0.26m,0.16m,0.07m,0.00m,0.02m,26th Mar 13  
Resident Evil: Revelations    ,X360,Capcom  ,Capcom  ,7.4  ,N/A  ,0.26m,0.12m,0.10m,0.02m,0.02m,21st May 13  
Legendary    ,X360,Gamecock  ,Spark Unlimited  ,4.0  ,N/A  ,0.26m,0.08m,0.15m,N/A,0.03m,04th Nov 08  
Desert Falcon    ,2600,Atari  ,Atari  ,N/A  ,N/A  ,0.26m,0.24m,0.01m,N/A,0.00m,14th Jun 87  
Reload: Target Down    ,Wii,Mastiff  ,Mastiff  ,N/A  ,N/A  ,0.26m,0.24m,N/A,N/A,0.02m,02nd Nov 10  
Galactic Attack    ,SAT,Acclaim Entertainment  ,Ving  ,N/A  ,N/A  ,0.25m,N/A,N/A,0.25m,N/A,01st Jan 95  
Blaster Master: Blasting Again    ,PS,Crave Entertainment  ,SunSoft  ,7.7  ,N/A  ,0.25m,0.14m,0.10m,N/A,0.02m,06th May 01  
Men of Valor    ,XB,VU Games  ,"2015, Inc.  ",N/A  ,N/A  ,0.25m,0.19m,0.05m,N/A,0.01m,19th Oct 04  
Medal of Honor European Assault    ,GC,Electronic Arts  ,EA Los Angeles  ,7.9  ,N/A  ,0.25m,0.19m,0.05m,N/A,0.01m,07th Jun 05  
XIII    ,XB,Ubisoft  ,Southend Interactive  ,N/A  ,N/A  ,0.25m,0.16m,0.08m,N/A,0.01m,24th Nov 03  
America's Army: Rise of a Soldier    ,XB,Ubisoft  ,Secret Level  ,N/A  ,N/A  ,0.25m,0.19m,0.05m,N/A,0.01m,17th Nov 05  
The Chronicles of Riddick: Assault on Dark Athena    ,PS3,Atari  ,Starbreeze Studios AB  ,8.0  ,N/A  ,0.25m,0.12m,0.09m,N/A,0.04m,07th Apr 09  
Project Overkill    ,PS,Konami  ,Konami  ,N/A  ,N/A  ,0.25m,0.14m,0.09m,N/A,0.02m,31st Aug 96  
Classic NES Series: Xevious    ,GBA,Nintendo  ,Nintendo  ,N/A  ,N/A  ,0.25m,0.08m,0.03m,0.12m,0.01m,02nd Jun 04  
Far Cry Instincts Predator    ,X360,Ubisoft  ,Ubisoft Montreal  ,8.0  ,N/A  ,0.24m,0.20m,0.03m,N/A,0.02m,28th Mar 06  
Star Wars Battlefront    ,PC,LucasArts  ,Pandemic Studios  ,N/A  ,N/A  ,0.24m,0.08m,0.14m,N/A,0.02m,20th Sep 04  
Turning Point: Fall of Liberty    ,PS3,Codemasters  ,Spark Unlimited  ,N/A  ,N/A  ,0.24m,0.21m,0.01m,N/A,0.02m,26th Feb 08  
Call of Duty: Modern Warfare Remastered    ,XOne,Activision  ,Infinity Ward  ,N/A  ,N/A  ,0.24m,0.16m,0.06m,N/A,0.02m,27th Jul 17  
TimeSplitters: Future Perfect    ,PS2,Electronic Arts  ,Free Radical Design  ,N/A  ,N/A  ,0.24m,0.12m,0.09m,N/A,0.03m,21st Mar 05  
Kill.Switch    ,XB,Namco  ,Namco  ,N/A  ,N/A  ,0.24m,0.18m,0.05m,N/A,0.01m,28th Oct 03  
Homefront    ,PC,THQ  ,Kaos Studios  ,6.6  ,N/A  ,0.24m,0.11m,0.10m,N/A,0.03m,15th Mar 11  
Earth Defense Force 5    ,PS4,D3 Publisher  ,Sandlot  ,N/A  ,6.5  ,0.24m,N/A,N/A,0.24m,N/A,11th Dec 18  
Forsaken    ,PS,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,0.24m,0.13m,0.09m,N/A,0.02m,30th Apr 98  
BioShock 2    ,PC,2K Games  ,2K Marin  ,8.5  ,N/A  ,0.24m,0.02m,0.19m,N/A,0.03m,09th Feb 10  
theHunter: Call of the Wild    ,PS4,THQ Nordic  ,Expansive Worlds  ,N/A  ,N/A  ,0.24m,0.19m,N/A,N/A,0.04m,02nd Oct 17  
Galaga: Destination Earth    ,PS,Hasbro Interactive  ,King of the Jungle  ,N/A  ,N/A  ,0.24m,0.13m,0.09m,N/A,0.02m,22nd Oct 00  
Singularity    ,PS3,Activision  ,Raven Software  ,7.8  ,N/A  ,0.24m,0.17m,0.03m,0.01m,0.03m,29th Jun 10  
Dark Cavern    ,2600,Mattel Interactive  ,Mattel  ,N/A  ,N/A  ,0.24m,0.22m,0.01m,N/A,0.00m,01st Jan 82  
METRO 2033    ,PC,THQ  ,4a-games  ,7.5  ,N/A  ,0.24m,N/A,0.19m,N/A,0.04m,16th Mar 10  
Payday 2    ,XOne,505 Games  ,Overkill Software  ,N/A  ,N/A  ,0.23m,0.14m,0.07m,N/A,0.02m,16th Jun 15  
The Club    ,PS3,Sega  ,Bizarre Creations  ,N/A  ,N/A  ,0.23m,0.14m,0.07m,N/A,0.03m,19th Feb 08  
Spec Ops: The Line    ,PC,2K Games  ,Yager Development  ,N/A  ,N/A  ,0.23m,0.12m,0.09m,N/A,0.02m,26th Jun 12  
Star Wars Jedi Knight II: Jedi Outcast    ,GC,LucasArts  ,Vicarious Visions  ,7.1  ,N/A  ,0.23m,0.18m,0.05m,N/A,0.01m,20th Nov 02  
Tom Clancy's Rainbow Six: Rogue Spear    ,PS,Red Storm Entertainment  ,Saffire Corporation  ,N/A  ,N/A  ,0.23m,0.13m,0.09m,N/A,0.02m,28th Mar 01  
Tribes: Aerial Assault    ,PS2,Sierra Entertainment  ,Midway Studios Austin  ,N/A  ,N/A  ,0.23m,0.11m,0.09m,N/A,0.03m,23rd Sep 02  
Transformer: Rise of the Dark Spark    ,PS4,Activision  ,Edge of Reality  ,N/A  ,N/A  ,0.23m,0.08m,0.11m,0.01m,0.04m,24th Jun 14  
Freedom Fighters    ,XB,Electronic Arts  ,IO Interactive  ,N/A  ,N/A  ,0.23m,0.17m,0.05m,N/A,0.01m,01st Oct 03  
Soldier of Fortune II: Double Helix    ,XB,Activision  ,Gratuitous Games  ,N/A  ,N/A  ,0.23m,0.17m,0.05m,N/A,0.01m,18th Jun 03  
Super R-Type    ,SNES,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,0.23m,N/A,N/A,0.23m,N/A,01st Sep 91  
BlowOut    ,PS2,Majesco  ,Terminal Reality  ,N/A  ,N/A  ,0.23m,0.11m,0.09m,N/A,0.03m,10th Nov 03  
The Raiden Project    ,PS,Sony Computer Entertainment  ,Seibu Kaihatsu Inc.  ,N/A  ,N/A  ,0.23m,0.06m,0.04m,0.12m,0.01m,26th Jan 95  
Deadly Duck    ,2600,20th Century Fox Video Games  ,20th Century Fox Video Games  ,N/A  ,N/A  ,0.22m,0.21m,0.01m,N/A,0.00m,01st Jan 82  
Conflict: Vietnam    ,XB,Global Star Software  ,Pivotal Games  ,N/A  ,N/A  ,0.22m,0.17m,0.05m,N/A,0.01m,05th Oct 04  
